,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
10,0.65,0.7557251908396947,0.7226277372262774,0.7388059701492536,0.6073456146448847,0.6073456146448847,0.015141658233190358,0.03804384862800777,0.8141122531052581,0.13821630005108004,0.3575129533678757,0.6424870466321243,0.3575129533678757,0.29230769230769227,,,,0.63,0.37,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.635,0.7758620689655172,0.656934306569343,0.7114624505928853,0.6221179469354652,0.6221179469354652,0.006524950180261259,0.01568485424849004,0.7826811444967179,0.10693882635383081,0.28719467061435966,0.6649395509499137,0.33506044905008625,0.2109890109890109,,,,0.607,0.393,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.9995868182533331,,0.0,1.0,0.0,0.0,,,,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.675,0.725,0.8467153284671532,0.7811447811447811,0.5741513150272274,0.5741513150272275,0.007967291932973464,0.024435164620024638,0.9192633003048637,0.09522267331341558,0.20725388601036265,0.7927461139896373,0.20725388601036265,0.16153846153846152,,,,0.7370000000000001,0.2629999999999999,DecisionTreeClassifier,MetricOptRemover,"('DecisionTreeClassifier', 'MetricOptRemover')"
14,0.7,0.7692307692307693,0.8029197080291971,0.7857142857142857,0.6395550921098366,0.6395550921098367,0.011992745919503556,0.032009322326455855,0.922512669868358,0.12023745483470791,0.2953367875647669,0.7046632124352331,0.2953367875647669,0.20769230769230773,,,,0.6990000000000001,0.30099999999999993,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.665,0.718562874251497,0.8571428571428571,0.7817589576547231,0.5369047619047619,0.5086904761904762,0.0055006327011100364,0.01888269578870288,0.9342487926463225,0.07817600887407357,0.1701030927835051,0.8298969072164949,0.1701030927835051,0.14925373134328357,,,,0.852,0.14800000000000002,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.64,0.7207792207792207,0.7928571428571428,0.7551020408163265,0.5380952380952381,0.6260714285714286,0.00037614906732124503,0.001116138687353272,0.8901986280971494,0.026466580017229444,0.06529209621993126,0.9216494845360825,0.07835051546391747,0.04228855721393043,,,,0.74,0.26,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.7,0.7,1.0,0.8235294117647058,0.5,0.5,0.0,0.0,0.988148030595926,,0.0,1.0,0.0,0.0,,,,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.65,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.5119047619047619,0.45827380952380947,0.00495675157972808,0.017783623326717308,0.8975174304160659,0.07387728503667805,0.15463917525773196,0.845360824742268,0.15463917525773196,0.14925373134328357,,,,0.873,0.127,KNeighborsClassifier,MetricOptRemover,"('KNeighborsClassifier', 'MetricOptRemover')"
4,0.665,0.718562874251497,0.8571428571428571,0.7817589576547231,0.5369047619047619,0.5086904761904762,0.0055006327011100364,0.01888269578870288,0.9339578474489593,0.07817600887407357,0.1701030927835051,0.8298969072164949,0.1701030927835051,0.14925373134328357,,,,0.852,0.14800000000000002,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
5,0.75,0.8040540540540541,0.85,0.8263888888888888,0.6833333333333333,0.8013095238095238,0.009195080568058345,0.025982177029843692,0.8889645975317046,0.10424268146844907,0.2680412371134021,0.7319587628865979,0.2680412371134021,0.15671641791044777,,,,0.718,0.28200000000000003,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
